comm code,PLS,Indents,EEA (2012),EEA Iceland (2014),Iceland,Norway,Prevailing,Active count,Conflicts,Parent ID, Parent PLS,Description
"4421100000",80,1,,,,,,0,,"4421000000","80",""
"4421910000",10,1,,,,,,0,,"4421000000","80",""
"4421910000",80,2,,,,,,0,,"4421910000","10",""
"4421990000",80,2,,,,,,0,,"4421910000","10",""
"4421991000",80,3,,,,,,0,,"4421990000","80",""
"4421999100",10,3,,,,,,0,,"4421990000","80",""
"4421999100",80,4,,,,,,0,,"4421999100","10",""
"4421999900",80,4,,,,,,0,,"4421999100","10",""
"4421999910",80,5,,,,,,0,,"4421999900","80",""
"4421999991",10,5,,,,,,0,,"4421999900","80",""
"4421999991",80,6,,,,,,0,,"4421999991","10",""
"4421999999",80,6,,,,,,0,,"4421999991","10",""
"4500000000",80,0,,,,,,0,,"","",""
"4501000000",80,0,,,,,,0,,"","",""
"4501100000",80,1,,,,,,0,,"4501000000","80",""
"4501900000",80,1,,,,,,0,,"4501000000","80",""
"4502000000",80,0,,,,,,0,,"","",""
"4503000000",80,0,0.0%,,,0.0%,0.0%,1,,"","",""
"4503100000",80,1,,,,,,0,,"4503000000","80",""
"4503101000",80,2,,,,,,0,,"4503100000","80",""
"4503109000",80,2,,,,,,0,,"4503100000","80",""
"4503900000",80,1,,,,,,0,,"4503000000","80",""
"4504000000",80,0,0.0%,,,0.0%,0.0%,1,,"","",""
"4504100000",80,1,,,,,,0,,"4504000000","80",""
"4504101100",10,2,,,,,,0,,"4504100000","80",""
"4504101100",80,3,,,,,,0,,"4504101100","10",""
"4504101900",80,3,,,,,,0,,"4504101100","10",""
"4504109100",10,2,,,,,,0,,"4504100000","80",""
"4504109100",80,3,,,,,,0,,"4504109100","10",""
"4504109900",80,3,,,,,,0,,"4504109100","10",""
"4504900000",80,1,,,,,,0,,"4504000000","80",""
"4504902000",80,2,,,,,,0,,"4504900000","80",""
"4504908000",80,2,,,,,,0,,"4504900000","80",""
"4504908010",80,3,,,,,,0,,"4504908000","80",""
"4504908090",80,3,,,,,,0,,"4504908000","80",""
"4600000000",80,0,0.0%,,,0.0%,0.0%,1,,"","",""
"4601000000",80,0,,,,,,0,,"","",""
"4601210000",10,1,,,,,,0,,"4601000000","80",""
"4601210000",80,2,,,,,,0,,"4601210000","10",""
"4601211000",80,3,,,,,,0,,"4601210000","80",""
"4601219000",80,3,,,,,,0,,"4601210000","80",""
"4601220000",80,2,,,,,,0,,"4601210000","10",""
"4601221000",80,3,,,,,,0,,"4601220000","80",""
"4601229000",80,3,,,,,,0,,"4601220000","80",""
"4601290000",80,2,,,,,,0,,"4601210000","10",""
"4601291000",80,3,,,,,,0,,"4601290000","80",""
"4601299000",80,3,,,,,,0,,"4601290000","80",""
"4601920000",10,1,,,,,,0,,"4601000000","80",""
"4601920000",80,2,,,,,,0,,"4601920000","10",""
"4601920500",80,3,,,,,,0,,"4601920000","80",""
"4601921000",10,3,,,,,,0,,"4601920000","80",""
"4601921000",80,4,,,,,,0,,"4601921000","10",""
"4601929000",80,4,,,,,,0,,"4601921000","10",""
"4601930000",80,2,,,,,,0,,"4601920000","10",""
"4601930500",80,3,,,,,,0,,"4601930000","80",""
"4601931000",10,3,,,,,,0,,"4601930000","80",""
"4601931000",80,4,,,,,,0,,"4601931000","10",""
"4601939000",80,4,,,,,,0,,"4601931000","10",""
"4601940000",80,2,,,,,,0,,"4601920000","10",""
"4601940500",80,3,,,,,,0,,"4601940000","80",""
"4601941000",10,3,,,,,,0,,"4601940000","80",""
"4601941000",80,4,,,,,,0,,"4601941000","10",""
"4601949000",80,4,,,,,,0,,"4601941000","10",""
"4601990000",80,2,,,,,,0,,"4601920000","10",""
"4601990500",80,3,,,,,,0,,"4601990000","80",""
"4601991000",10,3,,,,,,0,,"4601990000","80",""
"4601991000",80,4,,,,,,0,,"4601991000","10",""
"4601999000",80,4,,,,,,0,,"4601991000","10",""
"4602000000",80,0,,,,,,0,,"","",""
"4602110000",10,1,,,,,,0,,"4602000000","80",""
"4602110000",80,2,,,,,,0,,"4602110000","10",""
"4602110010",80,3,,,,,,0,,"4602110000","80",""
"4602110090",80,3,,,,,,0,,"4602110000","80",""
"4602120000",80,2,,,,,,0,,"4602110000","10",""
"4602120010",80,3,,,,,,0,,"4602120000","80",""
"4602120090",80,3,,,,,,0,,"4602120000","80",""
"4602190000",80,2,,,,,,0,,"4602110000","10",""
"4602191000",80,3,,,,,,0,,"4602190000","80",""
"4602199000",80,3,,,,,,0,,"4602190000","80",""
"4602199010",80,4,,,,,,0,,"4602199000","80",""
"4602199090",80,4,,,,,,0,,"4602199000","80",""
"4602900000",80,1,,,,,,0,,"4602000000","80",""
"4700000000",80,0,,,,,,0,,"","",""
"4701000000",80,0,,,,,,0,,"","",""
"4701001000",80,1,,,,,,0,,"4701000000","80",""
"4701009000",80,1,,,,,,0,,"4701000000","80",""
"4702000000",80,0,,,,,,0,,"","",""
"4703000000",80,0,,,,,,0,,"","",""
"4703110000",10,1,,,,,,0,,"4703000000","80",""
"4703110000",80,2,,,,,,0,,"4703110000","10",""
"4703190000",80,2,,,,,,0,,"4703110000","10",""
"4703210000",10,1,,,,,,0,,"4703000000","80",""
"4703210000",80,2,,,,,,0,,"4703210000","10",""
"4703290000",80,2,,,,,,0,,"4703210000","10",""
"4704000000",80,0,,,,,,0,,"","",""
"4704110000",10,1,,,,,,0,,"4704000000","80",""
"4704110000",80,2,,,,,,0,,"4704110000","10",""
"4704190000",80,2,,,,,,0,,"4704110000","10",""
"4704210000",10,1,,,,,,0,,"4704000000","80",""
"4704210000",80,2,,,,,,0,,"4704210000","10",""
"4704290000",80,2,,,,,,0,,"4704210000","10",""
"4705000000",80,0,,,,,,0,,"","",""
"4706000000",80,0,,,,,,0,,"","",""
"4706100000",80,1,,,,,,0,,"4706000000","80",""
"4706200000",80,1,,,,,,0,,"4706000000","80",""
"4706300000",80,1,,,,,,0,,"4706000000","80",""
"4706910000",10,1,,,,,,0,,"4706000000","80",""
"4706910000",80,2,,,,,,0,,"4706910000","10",""
"4706920000",80,2,,,,,,0,,"4706910000","10",""
"4706930000",80,2,,,,,,0,,"4706910000","10",""
"4707000000",80,0,,,,,,0,,"","",""
"4707100000",80,1,,,,,,0,,"4707000000","80",""
"4707200000",80,1,,,,,,0,,"4707000000","80",""
"4707300000",80,1,,,,,,0,,"4707000000","80",""
"4707301000",80,2,,,,,,0,,"4707300000","80",""
"4707309000",80,2,,,,,,0,,"4707300000","80",""
"4707900000",80,1,,,,,,0,,"4707000000","80",""
"4707901000",80,2,,,,,,0,,"4707900000","80",""
"4707909000",80,2,,,,,,0,,"4707900000","80",""
"4800000000",80,0,,,,,,0,,"","",""
"4801000000",80,0,,,,,,0,,"","",""
"4802000000",80,0,,,,,,0,,"","",""
"4802100000",80,1,,,,,,0,,"4802000000","80",""
"4802200000",80,1,,,,,,0,,"4802000000","80",""
"4802400000",80,1,,,,,,0,,"4802000000","80",""
"4802401000",80,2,,,,,,0,,"4802400000","80",""
"4802409000",80,2,,,,,,0,,"4802400000","80",""
"4802540000",10,1,,,,,,0,,"4802000000","80",""
"4802540000",80,2,,,,,,0,,"4802540000","10",""
"4802550000",80,2,,,,,,0,,"4802540000","10",""
"4802551500",80,3,,,,,,0,,"4802550000","80",""
"4802552500",80,3,,,,,,0,,"4802550000","80",""
"4802553000",80,3,,,,,,0,,"4802550000","80",""
"4802559000",80,3,,,,,,0,,"4802550000","80",""
"4802560000",80,2,,,,,,0,,"4802540000","10",""
"4802562000",80,3,,,,,,0,,"4802560000","80",""
"4802568000",80,3,,,,,,0,,"4802560000","80",""
"4802570000",80,2,,,,,,0,,"4802540000","10",""
"4802580000",80,2,,,,,,0,,"4802540000","10",""
"4802581000",80,3,,,,,,0,,"4802580000","80",""
"4802589000",80,3,,,,,,0,,"4802580000","80",""
"4802610000",10,1,,,,,,0,,"4802000000","80",""
"4802610000",80,2,,,,,,0,,"4802610000","10",""
"4802611500",80,3,,,,,,0,,"4802610000","80",""
"4802618000",80,3,,,,,,0,,"4802610000","80",""
"4802620000",80,2,,,,,,0,,"4802610000","10",""
"4802690000",80,2,,,,,,0,,"4802610000","10",""
"4803000000",80,0,,,,,,0,,"","",""
"4803001000",80,1,,,,,,0,,"4803000000","80",""
"4803003100",10,1,,,,,,0,,"4803000000","80",""
"4803003100",80,2,,,,,,0,,"4803003100","10",""
"4803003900",80,2,,,,,,0,,"4803003100","10",""
"4803009000",80,1,,,,,,0,,"4803000000","80",""
"4804000000",80,0,,,,,,0,,"","",""
"4804110000",10,1,,,,,,0,,"4804000000","80",""
"4804110000",80,2,,,,,,0,,"4804110000","10",""
"4804111100",10,3,,,,,,0,,"4804110000","80",""
"4804111100",80,4,,,,,,0,,"4804111100","10",""
"4804111500",80,4,,,,,,0,,"4804111100","10",""
"4804111900",80,4,,,,,,0,,"4804111100","10",""
"4804119000",80,3,,,,,,0,,"4804110000","80",""
"4804190000",80,2,,,,,,0,,"4804110000","10",""
"4804191200",10,3,,,,,,0,,"4804190000","80",""
"4804191200",20,4,,,,,,0,,"4804191200","10",""
"4804191200",80,5,,,,,,0,,"4804191200","20",""
"4804191900",80,5,,,,,,0,,"4804191200","20",""
"4804193000",80,4,,,,,,0,,"4804191200","10",""
"4804199000",80,3,,,,,,0,,"4804190000","80",""
"4804210000",10,1,,,,,,0,,"4804000000","80",""
"4804210000",80,2,,,,,,0,,"4804210000","10",""
"4804211000",80,3,,,,,,0,,"4804210000","80",""
"4804219000",80,3,,,,,,0,,"4804210000","80",""
"4804290000",80,2,,,,,,0,,"4804210000","10",""
"4804291000",80,3,,,,,,0,,"4804290000","80",""
"4804299000",80,3,,,,,,0,,"4804290000","80",""
"4804310000",10,1,,,,,,0,,"4804000000","80",""
"4804310000",80,2,,,,,,0,,"4804310000","10",""
"4804315100",10,3,,,,,,0,,"4804310000","80",""
"4804315100",80,4,,,,,,0,,"4804315100","10",""
"4804315800",80,4,,,,,,0,,"4804315100","10",""
"4804318000",80,3,,,,,,0,,"4804310000","80",""
"4804390000",80,2,,,,,,0,,"4804310000","10",""
"4804395100",10,3,,,,,,0,,"4804390000","80",""
"4804395100",80,4,,,,,,0,,"4804395100","10",""
"4804395800",80,4,,,,,,0,,"4804395100","10",""
"4804398000",80,3,,,,,,0,,"4804390000","80",""
"4804410000",10,1,,,,,,0,,"4804000000","80",""
"4804410000",80,2,,,,,,0,,"4804410000","10",""
"4804419100",80,3,,,,,,0,,"4804410000","80",""
"4804419800",80,3,,,,,,0,,"4804410000","80",""
"4804420000",80,2,,,,,,0,,"4804410000","10",""
"4804490000",80,2,,,,,,0,,"4804410000","10",""
"4804510000",10,1,,,,,,0,,"4804000000","80",""
"4804510000",80,2,,,,,,0,,"4804510000","10",""
"4804520000",80,2,,,,,,0,,"4804510000","10",""
"4804590000",80,2,,,,,,0,,"4804510000","10",""
"4804591000",80,3,,,,,,0,,"4804590000","80",""
"4804599000",80,3,,,,,,0,,"4804590000","80",""
"4805000000",80,0,,,,,,0,,"","",""
"4805110000",10,1,,,,,,0,,"4805000000","80",""
"4805110000",80,2,,,,,,0,,"4805110000","10",""
"4805120000",80,2,,,,,,0,,"4805110000","10",""
"4805190000",80,2,,,,,,0,,"4805110000","10",""
"4805191000",80,3,,,,,,0,,"4805190000","80",""
"4805199000",80,3,,,,,,0,,"4805190000","80",""
"4805240000",10,1,,,,,,0,,"4805000000","80",""
"4805240000",80,2,,,,,,0,,"4805240000","10",""
"4805250000",80,2,,,,,,0,,"4805240000","10",""
"4805300000",80,1,,,,,,0,,"4805000000","80",""
"4805400000",80,1,,,,,,0,,"4805000000","80",""
"4805500000",80,1,,,,,,0,,"4805000000","80",""
"4805910000",10,1,,,,,,0,,"4805000000","80",""
"4805910000",80,2,,,,,,0,,"4805910000","10",""
"4805920000",80,2,,,,,,0,,"4805910000","10",""
"4805930000",80,2,,,,,,0,,"4805910000","10",""
"4805932000",80,3,,,,,,0,,"4805930000","80",""
"4805938000",80,3,,,,,,0,,"4805930000","80",""
"4806000000",80,0,,,,,,0,,"","",""
"4806100000",80,1,,,,,,0,,"4806000000","80",""
"4806200000",80,1,,,,,,0,,"4806000000","80",""
"4806300000",80,1,,,,,,0,,"4806000000","80",""
"4806400000",80,1,,,,,,0,,"4806000000","80",""
"4806401000",80,2,,,,,,0,,"4806400000","80",""
"4806409000",80,2,,,,,,0,,"4806400000","80",""
"4807000000",80,0,,,,,,0,,"","",""
"4807003000",80,1,,,,,,0,,"4807000000","80",""
"4807008000",80,1,,,,,,0,,"4807000000","80",""
"4808000000",80,0,,,,,,0,,"","",""
"4808100000",80,1,,,,,,0,,"4808000000","80",""
"4808400000",80,1,,,,,,0,,"4808000000","80",""
"4808900000",80,1,,,,,,0,,"4808000000","80",""
"4809000000",80,0,,,,,,0,,"","",""
"4809200000",80,1,,,,,,0,,"4809000000","80",""
"4809900000",80,1,,,,,,0,,"4809000000","80",""
"4809900010",80,2,,,,,,0,,"4809900000","80",""
"4809900090",80,2,,,,,,0,,"4809900000","80",""
"4810000000",80,0,,,,,,0,,"","",""
"4810130000",10,1,,,,,,0,,"4810000000","80",""
"4810130000",80,2,,,,,,0,,"4810130000","10",""
"4810130020",80,3,,,,,,0,,"4810130000","80",""
"4810130080",80,3,,,,,,0,,"4810130000","80",""
"4810140000",80,2,,,,,,0,,"4810130000","10",""
"4810140020",80,3,,,,,,0,,"4810140000","80",""
"4810140080",80,3,,,,,,0,,"4810140000","80",""
"4810190000",80,2,,,,,,0,,"4810130000","10",""
"4810190020",80,3,,,,,,0,,"4810190000","80",""
"4810190080",80,3,,,,,,0,,"4810190000","80",""
"4810220000",10,1,,,,,,0,,"4810000000","80",""
"4810220000",80,2,,,,,,0,,"4810220000","10",""
"4810220020",80,3,,,,,,0,,"4810220000","80",""
"4810220080",80,3,,,,,,0,,"4810220000","80",""
"4810290000",80,2,,,,,,0,,"4810220000","10",""
"4810293000",80,3,,,,,,0,,"4810290000","80",""
"4810293020",80,4,,,,,,0,,"4810293000","80",""
"4810293080",80,4,,,,,,0,,"4810293000","80",""
"4810298000",80,3,,,,,,0,,"4810290000","80",""
"4810298020",80,4,,,,,,0,,"4810298000","80",""
"4810298080",80,4,,,,,,0,,"4810298000","80",""
"4810310000",10,1,,,,,,0,,"4810000000","80",""
"4810310000",80,2,,,,,,0,,"4810310000","10",""
"4810320000",80,2,,,,,,0,,"4810310000","10",""
"4810321000",80,3,,,,,,0,,"4810320000","80",""
"4810329000",80,3,,,,,,0,,"4810320000","80",""
"4810390000",80,2,,,,,,0,,"4810310000","10",""
"4810920000",10,1,,,,,,0,,"4810000000","80",""
"4810920000",80,2,,,,,,0,,"4810920000","10",""
"4810921000",80,3,,,,,,0,,"4810920000","80",""
"4810923000",80,3,,,,,,0,,"4810920000","80",""
"4810929000",80,3,,,,,,0,,"4810920000","80",""
"4810990000",80,2,,,,,,0,,"4810920000","10",""
"4810991000",80,3,,,,,,0,,"4810990000","80",""
"4810991020",80,4,,,,,,0,,"4810991000","80",""
"4810991080",80,4,,,,,,0,,"4810991000","80",""
"4810998000",80,3,,,,,,0,,"4810990000","80",""
"4810998020",80,4,,,,,,0,,"4810998000","80",""
"4810998080",80,4,,,,,,0,,"4810998000","80",""
"4811000000",80,0,,,,,,0,,"","",""
"4811100000",80,1,,,,,,0,,"4811000000","80",""
"4811410000",10,1,,,,,,0,,"4811000000","80",""
"4811410000",80,2,,,,,,0,,"4811410000","10",""
"4811412000",80,3,,,,,,0,,"4811410000","80",""
"4811419000",80,3,,,,,,0,,"4811410000","80",""
"4811490000",80,2,,,,,,0,,"4811410000","10",""
"4811510000",10,1,,,,,,0,,"4811000000","80",""
"4811510000",80,2,,,,,,0,,"4811510000","10",""
"4811590000",80,2,,,,,,0,,"4811510000","10",""
"4811600000",80,1,,,,,,0,,"4811000000","80",""
"4811900000",80,1,,,,,,0,,"4811000000","80",""
"4811900010",80,2,,,,,,0,,"4811900000","80",""
"4811900090",80,2,,,,,,0,,"4811900000","80",""
"4812000000",80,0,,,,,,0,,"","",""
"4813000000",80,0,,,,,,0,,"","",""
"4813100000",80,1,,,,,,0,,"4813000000","80",""
"4813200000",80,1,,,,,,0,,"4813000000","80",""
"4813900000",80,1,,,,,,0,,"4813000000","80",""
"4813901000",80,2,,,,,,0,,"4813900000","80",""
"4813909000",80,2,,,,,,0,,"4813900000","80",""
"4814000000",80,0,,,,,,0,,"","",""
"4814200000",80,1,,,,,,0,,"4814000000","80",""
"4814900000",80,1,,,,,,0,,"4814000000","80",""
"4814901000",80,2,,,,,,0,,"4814900000","80",""
"4814907000",80,2,,,,,,0,,"4814900000","80",""
"4816000000",80,0,,,,,,0,,"","",""
"4816200000",80,1,,,,,,0,,"4816000000","80",""
"4816900000",80,1,,,,,,0,,"4816000000","80",""
"4816900010",80,2,,,,,,0,,"4816900000","80",""
"4816900090",80,2,,,,,,0,,"4816900000","80",""
"4817000000",80,0,,,,,,0,,"","",""
"4817100000",80,1,,,,,,0,,"4817000000","80",""
"4817200000",80,1,,,,,,0,,"4817000000","80",""
"4817300000",80,1,,,,,,0,,"4817000000","80",""
"4818000000",80,0,,,,,,0,,"","",""
"4818100000",80,1,,,,,,0,,"4818000000","80",""
"4818101000",80,2,,,,,,0,,"4818100000","80",""
"4818109000",80,2,,,,,,0,,"4818100000","80",""
"4818200000",80,1,,,,,,0,,"4818000000","80",""
"4818201000",80,2,,,,,,0,,"4818200000","80",""
"4818209100",10,2,,,,,,0,,"4818200000","80",""
"4818209100",80,3,,,,,,0,,"4818209100","10",""
"4818209900",80,3,,,,,,0,,"4818209100","10",""
"4818300000",80,1,,,,,,0,,"4818000000","80",""
"4818500000",80,1,,,,,,0,,"4818000000","80",""
"4818900000",80,1,,,,,,0,,"4818000000","80",""
"4818901000",80,2,,,,,,0,,"4818900000","80",""
"4818909000",80,2,,,,,,0,,"4818900000","80",""
"4819000000",80,0,,,,,,0,,"","",""
"4819100000",80,1,,,,,,0,,"4819000000","80",""
"4819200000",80,1,,,,,,0,,"4819000000","80",""
"4819300000",80,1,,,,,,0,,"4819000000","80",""
"4819400000",80,1,,,,,,0,,"4819000000","80",""
"4819500000",80,1,,,,,,0,,"4819000000","80",""
"4819600000",80,1,,,,,,0,,"4819000000","80",""
"4820000000",80,0,,,,,,0,,"","",""
"4820100000",80,1,,,,,,0,,"4820000000","80",""
"4820101000",80,2,,,,,,0,,"4820100000","80",""
"4820103000",80,2,,,,,,0,,"4820100000","80",""
"4820105000",80,2,,,,,,0,,"4820100000","80",""
"4820109000",80,2,,,,,,0,,"4820100000","80",""
"4820200000",80,1,,,,,,0,,"4820000000","80",""
"4820300000",80,1,,,,,,0,,"4820000000","80",""
"4820400000",80,1,,,,,,0,,"4820000000","80",""
"4820500000",80,1,,,,,,0,,"4820000000","80",""
"4820900000",80,1,,,,,,0,,"4820000000","80",""
"4821000000",80,0,,,,,,0,,"","",""
"4821100000",80,1,,,,,,0,,"4821000000","80",""
"4821101000",80,2,,,,,,0,,"4821100000","80",""
"4821109000",80,2,,,,,,0,,"4821100000","80",""
"4821900000",80,1,,,,,,0,,"4821000000","80",""
"4821901000",80,2,,,,,,0,,"4821900000","80",""
"4821909000",80,2,,,,,,0,,"4821900000","80",""
"4822000000",80,0,,,,,,0,,"","",""
"4822100000",80,1,,,,,,0,,"4822000000","80",""
"4822900000",80,1,,,,,,0,,"4822000000","80",""
"4823000000",80,0,,,,,,0,,"","",""
"4823200000",80,1,,,,,,0,,"4823000000","80",""
"4823400000",80,1,,,,,,0,,"4823000000","80",""
"4823610000",10,1,,,,,,0,,"4823000000","80",""
"4823610000",80,2,,,,,,0,,"4823610000","10",""
"4823690000",80,2,,,,,,0,,"4823610000","10",""
"4823691000",80,3,,,,,,0,,"4823690000","80",""
"4823699000",80,3,,,,,,0,,"4823690000","80",""
"4823700000",80,1,,,,,,0,,"4823000000","80",""
"4823701000",80,2,,,,,,0,,"4823700000","80",""
"4823709000",80,2,,,,,,0,,"4823700000","80",""
"4823900000",80,1,,,,,,0,,"4823000000","80",""
"4823904000",80,2,,,,,,0,,"4823900000","80",""
"4823908500",80,2,,,,,,0,,"4823900000","80",""
"4823908520",80,3,,,,,,0,,"4823908500","80",""
"4823908580",80,3,,,,,,0,,"4823908500","80",""
"4900000000",80,0,,,,,,0,,"","",""
"4901000000",80,0,,,,,,0,,"","",""
"4901100000",80,1,,,,,,0,,"4901000000","80",""
"4901910000",10,1,,,,,,0,,"4901000000","80",""
"4901910000",80,2,,,,,,0,,"4901910000","10",""
"4901990000",80,2,,,,,,0,,"4901910000","10",""
"4902000000",80,0,,,,,,0,,"","",""
"4902100000",80,1,,,,,,0,,"4902000000","80",""
"4902900000",80,1,,,,,,0,,"4902000000","80",""
"4903000000",80,0,,,,,,0,,"","",""
"4904000000",80,0,,,,,,0,,"","",""
"4905000000",80,0,,,,,,0,,"","",""
"4905100000",80,1,,,,,,0,,"4905000000","80",""
"4905910000",10,1,,,,,,0,,"4905000000","80",""
"4905910000",80,2,,,,,,0,,"4905910000","10",""
"4905990000",80,2,,,,,,0,,"4905910000","10",""
"4906000000",80,0,,,,,,0,,"","",""
"4907000000",80,0,,,,,,0,,"","",""
"4907001000",80,1,,,,,,0,,"4907000000","80",""
"4907003000",80,1,,,,,,0,,"4907000000","80",""
"4907009000",80,1,,,,,,0,,"4907000000","80",""
"4908000000",80,0,,,,,,0,,"","",""
"4908100000",80,1,,,,,,0,,"4908000000","80",""
"4908900000",80,1,,,,,,0,,"4908000000","80",""
"4909000000",80,0,,,,,,0,,"","",""
"4910000000",80,0,,,,,,0,,"","",""
"4911000000",80,0,,,,,,0,,"","",""
"4911100000",80,1,,,,,,0,,"4911000000","80",""
"4911101000",80,2,,,,,,0,,"4911100000","80",""
"4911109000",80,2,,,,,,0,,"4911100000","80",""
"4911910000",10,1,,,,,,0,,"4911000000","80",""
"4911910000",80,2,,,,,,0,,"4911910000","10",""
"4911910010",80,3,,,,,,0,,"4911910000","80",""
"4911910090",80,3,,,,,,0,,"4911910000","80",""
"4911990000",80,2,,,,,,0,,"4911910000","10",""
"5000000000",80,0,0.0%,,,0.0%,0.0%,1,,"","",""
"5001000000",80,0,,,,,,0,,"","",""
"5002000000",80,0,,,,,,0,,"","",""
"5003000000",80,0,,,,,,0,,"","",""
"5003000010",80,1,,,,,,0,,"5003000000","80",""
"5003000090",80,1,,,,,,0,,"5003000000","80",""
"5004000000",80,0,,,,,,0,,"","",""
"5004001000",80,1,,,,,,0,,"5004000000","80",""
"5004001010",80,2,,,,,,0,,"5004001000","80",""
"5004001090",80,2,,,,,,0,,"5004001000","80",""
"5004009000",80,1,,,,,,0,,"5004000000","80",""
"5005000000",80,0,,,,,,0,,"","",""
"5005001000",80,1,,,,,,0,,"5005000000","80",""
"5005001010",80,2,,,,,,0,,"5005001000","80",""
"5005001090",80,2,,,,,,0,,"5005001000","80",""
"5005009000",80,1,,,,,,0,,"5005000000","80",""
"5005009010",80,2,,,,,,0,,"5005009000","80",""
"5005009090",80,2,,,,,,0,,"5005009000","80",""
"5006000000",80,0,,,,,,0,,"","",""
"5006001000",80,1,,,,,,0,,"5006000000","80",""
"5006009000",80,1,,,,,,0,,"5006000000","80",""
"5007000000",80,0,,,,,,0,,"","",""
"5007100000",80,1,,,,,,0,,"5007000000","80",""
"5007100010",80,2,,,,,,0,,"5007100000","80",""
"5007100090",80,2,,,,,,0,,"5007100000","80",""
"5007200000",80,1,,,,,,0,,"5007000000","80",""
"5007201100",10,2,,,,,,0,,"5007200000","80",""
"5007201100",80,3,,,,,,0,,"5007201100","10",""
"5007201110",80,4,,,,,,0,,"5007201100","80",""
"5007201190",80,4,,,,,,0,,"5007201100","80",""
"5007201900",80,3,,,,,,0,,"5007201100","10",""
"5007201910",80,4,,,,,,0,,"5007201900","80",""
"5007201990",80,4,,,,,,0,,"5007201900","80",""
"5007202100",10,2,,,,,,0,,"5007200000","80",""
"5007202100",80,3,,,,,,0,,"5007202100","10",""
"5007202110",80,4,,,,,,0,,"5007202100","80",""
"5007202190",80,4,,,,,,0,,"5007202100","80",""
"5007203100",10,3,,,,,,0,,"5007202100","10",""
"5007203100",80,4,,,,,,0,,"5007203100","10",""
"5007203120",80,5,,,,,,0,,"5007203100","80",""
"5007203180",80,5,,,,,,0,,"5007203100","80",""
"5007203900",80,4,,,,,,0,,"5007203100","10",""
"5007203920",80,5,,,,,,0,,"5007203900","80",""
"5007203980",80,5,,,,,,0,,"5007203900","80",""
"5007204100",10,2,,,,,,0,,"5007200000","80",""
"5007204100",80,3,,,,,,0,,"5007204100","10",""
"5007204110",80,4,,,,,,0,,"5007204100","80",""
"5007204190",80,4,,,,,,0,,"5007204100","80",""
"5007205100",10,3,,,,,,0,,"5007204100","10",""
"5007205100",80,4,,,,,,0,,"5007205100","10",""
"5007205110",80,5,,,,,,0,,"5007205100","80",""
"5007205190",80,5,,,,,,0,,"5007205100","80",""
"5007205900",80,4,,,,,,0,,"5007205100","10",""
"5007205910",80,5,,,,,,0,,"5007205900","80",""
"5007205990",80,5,,,,,,0,,"5007205900","80",""
"5007206100",10,4,,,,,,0,,"5007205100","10",""
"5007206100",80,5,,,,,,0,,"5007206100","10",""
"5007206110",80,6,,,,,,0,,"5007206100","80",""
"5007206190",80,6,,,,,,0,,"5007206100","80",""
"5007206900",80,5,,,,,,0,,"5007206100","10",""
"5007206910",80,6,,,,,,0,,"5007206900","80",""
"5007206990",80,6,,,,,,0,,"5007206900","80",""
"5007207100",80,4,,,,,,0,,"5007205100","10",""
"5007207110",80,5,,,,,,0,,"5007207100","80",""
"5007207190",80,5,,,,,,0,,"5007207100","80",""
"5007900000",80,1,,,,,,0,,"5007000000","80",""
"5007901000",80,2,,,,,,0,,"5007900000","80",""
"5007901010",80,3,,,,,,0,,"5007901000","80",""
"5007901090",80,3,,,,,,0,,"5007901000","80",""
"5007903000",80,2,,,,,,0,,"5007900000","80",""
"5007903010",80,3,,,,,,0,,"5007903000","80",""
"5007903090",80,3,,,,,,0,,"5007903000","80",""
"5007905000",80,2,,,,,,0,,"5007900000","80",""
"5007905010",80,3,,,,,,0,,"5007905000","80",""
"5007905090",80,3,,,,,,0,,"5007905000","80",""
"5007909000",80,2,,,,,,0,,"5007900000","80",""
"5007909010",80,3,,,,,,0,,"5007909000","80",""
"5007909090",80,3,,,,,,0,,"5007909000","80",""
"5100000000",80,0,0.0%,,,0.0%,0.0%,1,,"","",""
"5101000000",80,0,,,,,,0,,"","",""
"5101110000",10,1,,,,,,0,,"5101000000","80",""
"5101110000",80,2,,,,,,0,,"5101110000","10",""
"5101190000",80,2,,,,,,0,,"5101110000","10",""
"5101210000",10,1,,,,,,0,,"5101000000","80",""
"5101210000",80,2,,,,,,0,,"5101210000","10",""
"5101290000",80,2,,,,,,0,,"5101210000","10",""
"5101300000",80,1,,,,,,0,,"5101000000","80",""
"5102000000",80,0,,,,,,0,,"","",""
"5102110000",10,1,,,,,,0,,"5102000000","80",""
"5102110000",80,2,,,,,,0,,"5102110000","10",""
"5102190000",80,2,,,,,,0,,"5102110000","10",""
"5102191000",80,3,,,,,,0,,"5102190000","80",""
"5102193000",80,3,,,,,,0,,"5102190000","80",""
"5102194000",80,3,,,,,,0,,"5102190000","80",""
"5102199000",80,3,,,,,,0,,"5102190000","80",""
"5102200000",80,1,,,,,,0,,"5102000000","80",""
"5103000000",80,0,,,,,,0,,"","",""
"5103100000",80,1,,,,,,0,,"5103000000","80",""
"5103101000",80,2,,,,,,0,,"5103100000","80",""
"5103109000",80,2,,,,,,0,,"5103100000","80",""
"5103200000",80,1,,,,,,0,,"5103000000","80",""
"5103300000",80,1,,,,,,0,,"5103000000","80",""
