Measure SID,Order number,Measure type,Start date,End date,Geo,Commodity,additional_code_type_id,additional_code_id,reduction_indicator,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,additional_code_sid,export_refund_nomenclature_sid
3460521,,142,2016-11-01,,ZA,0603110000,,,,1,D1616230,,,False,442,86661,,
3503332,,142,2016-10-10,,ZA,0101300000,,,,1,D1616230,,,False,442,93801,,
3503333,,142,2016-10-10,,ZA,0101900000,,,,1,D1616230,,,False,442,72763,,
3503334,,142,2016-10-10,,ZA,0103911000,,,,1,D1616230,,,False,442,27766,,
3503335,,142,2016-10-10,,ZA,0103921100,,,,1,D1616230,,,False,442,27770,,
3503336,,142,2016-10-10,,ZA,0103921900,,,,1,D1616230,,,False,442,27771,,
3503337,,142,2016-10-10,,ZA,0104103000,,,,1,D1616230,,,False,442,27777,,
3503338,,142,2016-10-10,,ZA,0104108000,,,,1,D1616230,,,False,442,27778,,
3503339,,142,2016-10-10,,ZA,0104200000,,,,1,D1616230,,,False,442,27780,,
3503340,,142,2016-10-10,,ZA,0105000000,,,,1,D1616230,,,False,442,27783,,
3503341,,142,2016-10-10,,ZA,0106141000,,,,1,D1616230,,,False,442,94190,,
3503342,,142,2016-10-10,,ZA,0106391000,,,,1,D1616230,,,False,442,72780,,
3503343,,142,2016-10-10,,ZA,0203111000,,,,1,D1616230,,,False,442,27924,,
3503344,,142,2016-10-10,,ZA,0203121100,,,,1,D1616230,,,False,442,27928,,
3503345,,142,2016-10-10,,ZA,0203121900,,,,1,D1616230,,,False,442,27929,,
3503346,,142,2016-10-10,,ZA,0203191100,,,,1,D1616230,,,False,442,27933,,
3503347,,142,2016-10-10,,ZA,0203191300,,,,1,D1616230,,,False,442,27934,,
3503348,,142,2016-10-10,,ZA,0203191500,,,,1,D1616230,,,False,442,27935,,
3503349,,142,2016-10-10,,ZA,0203195500,,,,1,D1616230,,,False,442,27939,,
3503350,,142,2016-10-10,,ZA,0203195900,,,,1,D1616230,,,False,442,27942,,
3503351,,142,2016-10-10,,ZA,0203211000,,,,1,D1616230,,,False,442,27946,,
3503352,,142,2016-10-10,,ZA,0203221100,,,,1,D1616230,,,False,442,27950,,
3503353,,142,2016-10-10,,ZA,0203221900,,,,1,D1616230,,,False,442,27951,,
3503354,,142,2016-10-10,,ZA,0203291100,,,,1,D1616230,,,False,442,27955,,
3503355,,142,2016-10-10,,ZA,0203291300,,,,1,D1616230,,,False,442,27956,,
3503356,,142,2016-10-10,,ZA,0203291500,,,,1,D1616230,,,False,442,27957,,
3503357,,142,2016-10-10,,ZA,0203295500,,,,1,D1616230,,,False,442,27961,,
3503358,,142,2016-10-10,,ZA,0203295900,,,,1,D1616230,,,False,442,27967,,
3503359,,142,2016-10-10,,ZA,0204000000,,,,1,D1616230,,,False,442,27969,,
3503360,,142,2016-10-10,,ZA,0205000000,,,,1,D1616230,,,False,442,28039,,
3503407,,142,2016-10-10,,ZA,0208000000,,,,1,D1616230,,,False,442,28267,,
3503408,,142,2016-10-10,,ZA,0209000000,,,,1,D1616230,,,False,442,28289,,
3503409,,142,2016-10-10,,ZA,0210110000,,,,1,D1616230,,,False,442,28297,,
3503410,,142,2016-10-10,,ZA,0210120000,,,,1,D1616230,,,False,442,28308,,
3503411,,142,2016-10-10,,ZA,0210190000,,,,1,D1616230,,,False,442,28315,,
3503412,,142,2016-10-10,,ZA,0210910000,,,,1,D1616230,,,False,442,72794,,
3503413,,142,2016-10-10,,ZA,0210921000,,,,1,D1616230,,,False,442,94347,,
3503414,,142,2016-10-10,,ZA,0210929100,,,,1,D1616230,,,False,442,94351,,
3503415,,142,2016-10-10,,ZA,0210929200,,,,1,D1616230,,,False,442,94350,,
3503416,,142,2016-10-10,,ZA,0210930000,,,,1,D1616230,,,False,442,72796,,
3503417,,142,2016-10-10,,ZA,0210991000,,,,1,D1616230,,,False,442,72799,,
3503418,,142,2016-10-10,,ZA,0210992100,,,,1,D1616230,,,False,442,72801,,
3503419,,142,2016-10-10,,ZA,0210992900,,,,1,D1616230,,,False,442,72804,,
3503420,,142,2016-10-10,,ZA,0210993100,,,,1,D1616230,,,False,442,72807,,
3503421,,142,2016-10-10,,ZA,0210993900,,,,1,D1616230,,,False,442,72808,,
3503422,,142,2016-10-10,,ZA,0210994100,,,,1,D1616230,,,False,442,72813,,
3503423,,142,2016-10-10,,ZA,0210994900,,,,1,D1616230,,,False,442,72814,,
3503425,,142,2016-10-10,,ZA,0210997900,,,,1,D1616230,,,False,442,72824,,
3503449,,142,2016-10-10,,ZA,0302130000,,,,1,D1616230,,,False,442,93949,,
3503450,,142,2016-10-10,,ZA,0302140000,,,,1,D1616230,,,False,442,93950,,
3503451,,142,2016-10-10,,ZA,0302190000,,,,1,D1616230,,,False,442,28415,,
3503455,,142,2016-10-10,,ZA,0302220000,,,,1,D1616230,,,False,442,28423,,
3503456,,142,2016-10-10,,ZA,0302230000,,,,1,D1616230,,,False,442,28426,,
3503457,,142,2016-10-10,,ZA,0302240000,,,,1,D1616230,,,False,442,93953,,
3503458,,142,2016-10-10,,ZA,0302290000,,,,1,D1616230,,,False,442,28427,,
3503468,,142,2016-10-10,,ZA,0302420000,,,,1,D1616230,,,False,442,93987,,
3503477,,142,2016-10-10,,ZA,0302460000,,,,1,D1616230,,,False,442,93997,,
3503478,,142,2016-10-10,,ZA,0302470000,,,,1,D1616230,,,False,442,93998,,
3503479,,142,2016-10-10,,ZA,0302510000,,,,1,D1616230,,,False,442,94523,,
3503480,,142,2016-10-10,,ZA,0302520000,,,,1,D1616230,,,False,442,94540,,
3503481,,142,2016-10-10,,ZA,0302530000,,,,1,D1616230,,,False,442,94544,,
3503486,,142,2016-10-10,,ZA,0302550000,,,,1,D1616230,,,False,442,94592,,
3503487,,142,2016-10-10,,ZA,0302560000,,,,1,D1616230,,,False,442,94612,,
3503493,,142,2016-10-10,,ZA,0302710000,,,,1,D1616230,,,False,442,95156,,
3503494,,142,2016-10-10,,ZA,0302720000,,,,1,D1616230,,,False,442,95157,,
3503495,,142,2016-10-10,,ZA,0302730000,,,,1,D1616230,,,False,442,95158,,
3503496,,142,2016-10-10,,ZA,0302790000,,,,1,D1616230,,,False,442,95160,,
3503501,,142,2016-10-10,,ZA,0302820000,,,,1,D1616230,,,False,442,95168,,
3503502,,142,2016-10-10,,ZA,0302830000,,,,1,D1616230,,,False,442,95167,,
3503508,,142,2016-10-10,,ZA,0302891000,,,,1,D1616230,,,False,442,95234,,
3503509,,142,2016-10-10,,ZA,0302892900,,,,1,D1616230,,,False,442,95238,,
3503510,,142,2016-10-10,,ZA,0302893100,,,,1,D1616230,,,False,442,95240,,
3503511,,142,2016-10-10,,ZA,0302893900,,,,1,D1616230,,,False,442,95241,,
3503512,,142,2016-10-10,,ZA,0302894000,,,,1,D1616230,,,False,442,95274,,
3503514,,142,2016-10-10,,ZA,0302896000,,,,1,D1616230,,,False,442,95278,,
3503520,,142,2016-10-10,,ZA,0303110000,,,,1,D1616230,,,False,442,72841,,
3503521,,142,2016-10-10,,ZA,0303120000,,,,1,D1616230,,,False,442,94022,,
3503522,,142,2016-10-10,,ZA,0303130000,,,,1,D1616230,,,False,442,94023,,
3503526,,142,2016-10-10,,ZA,0303190000,,,,1,D1616230,,,False,442,94032,,
3503527,,142,2016-10-10,,ZA,0303230000,,,,1,D1616230,,,False,442,94135,,
3503528,,142,2016-10-10,,ZA,0303240000,,,,1,D1616230,,,False,442,94136,,
3503529,,142,2016-10-10,,ZA,0303250000,,,,1,D1616230,,,False,442,94137,,
3503530,,142,2016-10-10,,ZA,0303290000,,,,1,D1616230,,,False,442,94139,,
3503534,,142,2016-10-10,,ZA,0303320000,,,,1,D1616230,,,False,442,28617,,
3503535,,142,2016-10-10,,ZA,0303330000,,,,1,D1616230,,,False,442,28620,,
3503536,,142,2016-10-10,,ZA,0303340000,,,,1,D1616230,,,False,442,94140,,
3503559,,142,2016-10-10,,ZA,0303560000,,,,1,D1616230,,,False,442,94184,,
3503560,,142,2016-10-10,,ZA,0303570000,,,,1,D1616230,,,False,442,94165,,
3503561,,142,2016-10-10,,ZA,0303630000,,,,1,D1616230,,,False,442,94154,,
3503562,,142,2016-10-10,,ZA,0303640000,,,,1,D1616230,,,False,442,94290,,
3503563,,142,2016-10-10,,ZA,0303650000,,,,1,D1616230,,,False,442,94291,,
3503565,,142,2016-10-10,,ZA,0303670000,,,,1,D1616230,,,False,442,94314,,
3503566,,142,2016-10-10,,ZA,0303680000,,,,1,D1616230,,,False,442,94353,,
3503577,,142,2016-10-10,,ZA,0303820000,,,,1,D1616230,,,False,442,94820,,
3503578,,142,2016-10-10,,ZA,0303830000,,,,1,D1616230,,,False,442,94166,,
3503579,,142,2016-10-10,,ZA,0303840000,,,,1,D1616230,,,False,442,94817,,
3503597,,142,2016-10-10,,ZA,0304410000,,,,1,D1616230,,,False,442,95030,,
3503601,,142,2016-10-10,,ZA,0304430000,,,,1,D1616230,,,False,442,95117,,
3503605,,142,2016-10-10,,ZA,0304450000,,,,1,D1616230,,,False,442,95033,,
3503606,,142,2016-10-10,,ZA,0304460000,,,,1,D1616230,,,False,442,95034,,
3503608,,142,2016-10-10,,ZA,0304495000,,,,1,D1616230,,,False,442,95129,,
3503609,,142,2016-10-10,,ZA,0304499000,,,,1,D1616230,,,False,442,95130,,
3503610,,142,2016-10-10,,ZA,0304510000,,,,1,D1616230,,,False,442,95172,,
3503611,,142,2016-10-10,,ZA,0304520000,,,,1,D1616230,,,False,442,95174,,
3503612,,142,2016-10-10,,ZA,0304530000,,,,1,D1616230,,,False,442,95185,,
3503613,,142,2016-10-10,,ZA,0304540000,,,,1,D1616230,,,False,442,95142,,
3503614,,142,2016-10-10,,ZA,0304550000,,,,1,D1616230,,,False,442,95143,,
3503634,,142,2016-10-10,,ZA,0304710000,,,,1,D1616230,,,False,442,95545,,
3503635,,142,2016-10-10,,ZA,0304720000,,,,1,D1616230,,,False,442,95564,,
3503636,,142,2016-10-10,,ZA,0304730000,,,,1,D1616230,,,False,442,95565,,
3503638,,142,2016-10-10,,ZA,0304741500,,,,1,D1616230,,,False,442,95575,,
3503639,,142,2016-10-10,,ZA,0304741900,,,,1,D1616230,,,False,442,95576,,
3503640,,142,2016-10-10,,ZA,0304749000,,,,1,D1616230,,,False,442,95579,,
3503641,,142,2016-10-10,,ZA,0304750000,,,,1,D1616230,,,False,442,95566,,
3503642,,142,2016-10-10,,ZA,0304791000,,,,1,D1616230,,,False,442,95601,,
3503643,,142,2016-10-10,,ZA,0304793000,,,,1,D1616230,,,False,442,95602,,
3503644,,142,2016-10-10,,ZA,0304795000,,,,1,D1616230,,,False,442,95603,,
3503645,,142,2016-10-10,,ZA,0304798000,,,,1,D1616230,,,False,442,95606,,
3503647,,142,2016-10-10,,ZA,0304810000,,,,1,D1616230,,,False,442,95635,,
3503651,,142,2016-10-10,,ZA,0304831000,,,,1,D1616230,,,False,442,95645,,
3503652,,142,2016-10-10,,ZA,0304833000,,,,1,D1616230,,,False,442,95646,,
3503653,,142,2016-10-10,,ZA,0304835000,,,,1,D1616230,,,False,442,95647,,
3503655,,142,2016-10-10,,ZA,0304840000,,,,1,D1616230,,,False,442,95649,,
3503656,,142,2016-10-10,,ZA,0304850000,,,,1,D1616230,,,False,442,95651,,
3503657,,142,2016-10-10,,ZA,0304860000,,,,1,D1616230,,,False,442,95652,,
3503658,,142,2016-10-10,,ZA,0304870000,,,,1,D1616230,,,False,442,95653,,
3503660,,142,2016-10-10,,ZA,0304892100,,,,1,D1616230,,,False,442,95705,,
3503661,,142,2016-10-10,,ZA,0304892900,,,,1,D1616230,,,False,442,95706,,
3503662,,142,2016-10-10,,ZA,0304893000,,,,1,D1616230,,,False,442,95710,,
3503663,,142,2016-10-10,,ZA,0304894100,,,,1,D1616230,,,False,442,95719,,
3503664,,142,2016-10-10,,ZA,0304894900,,,,1,D1616230,,,False,442,95720,,
3503668,,142,2016-10-10,,ZA,0304896000,,,,1,D1616230,,,False,442,95728,,
3503670,,142,2016-10-10,,ZA,0304910000,,,,1,D1616230,,,False,442,86032,,
3503671,,142,2016-10-10,,ZA,0304920000,,,,1,D1616230,,,False,442,86033,,
3503798,,142,2016-10-10,,ZA,0307119000,,,,1,D1616230,,,False,442,95307,,
3503801,,142,2016-10-10,,ZA,0307210000,,,,1,D1616230,,,False,442,29336,,
3503825,,142,2016-10-10,,ZA,0307510000,,,,1,D1616230,,,False,442,29388,,
3503830,,142,2016-10-10,,ZA,0307710000,,,,1,D1616230,,,False,442,95419,,
3503834,,142,2016-10-10,,ZA,0307810000,,,,1,D1616230,,,False,442,95423,,
3503870,,142,2016-10-10,,ZA,0403105100,,,,1,D1616230,,,False,442,29542,,
3503871,,142,2016-10-10,,ZA,0403105300,,,,1,D1616230,,,False,442,29545,,
3503872,,142,2016-10-10,,ZA,0403105900,,,,1,D1616230,,,False,442,29548,,
3503873,,142,2016-10-10,,ZA,0403109100,,,,1,D1616230,,,False,442,29552,,
3503874,,142,2016-10-10,,ZA,0403109300,,,,1,D1616230,,,False,442,29555,,
3503875,,142,2016-10-10,,ZA,0403109900,,,,1,D1616230,,,False,442,29558,,
3503882,,142,2016-10-10,,ZA,0403907100,,,,1,D1616230,,,False,442,29589,,
3503883,,142,2016-10-10,,ZA,0403907300,,,,1,D1616230,,,False,442,29592,,
3503884,,142,2016-10-10,,ZA,0403907900,,,,1,D1616230,,,False,442,29595,,
3503885,,142,2016-10-10,,ZA,0403909100,,,,1,D1616230,,,False,442,29599,,
3503886,,142,2016-10-10,,ZA,0403909300,,,,1,D1616230,,,False,442,29602,,
3503887,,142,2016-10-10,,ZA,0403909900,,,,1,D1616230,,,False,442,29605,,
3503900,,142,2016-10-10,,ZA,0405201000,,,1,1,D1616230,,,False,442,59406,,
3503901,,142,2016-10-10,,ZA,0405203000,,,1,1,D1616230,,,False,442,59407,,
3503916,,142,2016-10-10,,ZA,0407000000,,,,1,D1616230,,,False,442,29977,,
3503922,,142,2016-10-10,,ZA,0409000000,,,,1,D1616230,,,False,442,30011,,
3503923,,142,2016-10-10,,ZA,0410000000,,,,1,D1616230,,,False,442,30012,,
3503928,,142,2016-10-10,,ZA,0602000000,,,,1,D1616230,,,False,442,30069,,
3503938,,142,2016-10-10,,ZA,0604000000,,,,1,D1616230,,,False,442,30218,,
3503943,,142,2016-10-10,,ZA,0703000000,,,,1,D1616230,,,False,442,30292,,
3503944,,142,2016-10-10,,ZA,0704000000,,,,1,D1616230,,,False,442,30319,,
3503945,,142,2016-10-10,,ZA,0705000000,,,,1,D1616230,,,False,442,30343,,
3503946,,142,2016-10-10,,ZA,0706000000,,,,1,D1616230,,,False,442,30380,,
3503949,,142,2016-10-10,,ZA,0707009000,,,,1,D1616230,,,False,442,30422,,
3503950,,142,2016-10-10,,ZA,0708000000,,,,1,D1616230,,,False,442,30423,,
3503951,,142,2016-10-10,,ZA,0709200000,,,,1,D1616230,,,False,442,30469,,
3503952,,142,2016-10-10,,ZA,0709300000,,,,1,D1616230,,,False,442,30490,,
3503953,,142,2016-10-10,,ZA,0709400000,,,,1,D1616230,,,False,442,30497,,
3503954,,142,2016-10-10,,ZA,0709510000,,,,1,D1616230,,,False,442,30514,,
3503955,,142,2016-10-10,,ZA,0709590000,,,,1,D1616230,,,False,442,72874,,
3503957,,142,2016-10-10,,ZA,0709700000,,,,1,D1616230,,,False,442,30535,,
3503959,,142,2016-10-10,,ZA,0709921000,,,,1,D1616230,,,False,442,94434,,
3503960,,142,2016-10-10,,ZA,0709929000,,,,1,D1616230,,,False,442,94435,,
3503962,,142,2016-10-10,,ZA,0709939000,,,,1,D1616230,,,False,442,94444,,
3503963,,142,2016-10-10,,ZA,0709991000,,,,1,D1616230,,,False,442,94437,,
3503964,,142,2016-10-10,,ZA,0709992000,,,,1,D1616230,,,False,442,94438,,
3503965,,142,2016-10-10,,ZA,0709994000,,,,1,D1616230,,,False,442,94439,,
3503966,,142,2016-10-10,,ZA,0709995000,,,,1,D1616230,,,False,442,94440,,
3503967,,142,2016-10-10,,ZA,0709999000,,,,1,D1616230,,,False,442,94447,,
3503968,,142,2016-10-10,,ZA,0710100000,,,,1,D1616230,,,False,442,30589,,
3503969,,142,2016-10-10,,ZA,0710210000,,,,1,D1616230,,,False,442,30591,,
3503970,,142,2016-10-10,,ZA,0710220000,,,,1,D1616230,,,False,442,30594,,
3503971,,142,2016-10-10,,ZA,0710290000,,,,1,D1616230,,,False,442,30595,,
3503972,,142,2016-10-10,,ZA,0710300000,,,,1,D1616230,,,False,442,30598,,
3503973,,142,2016-10-10,,ZA,0710400000,,,,1,D1616230,,,False,442,30601,,
3503974,,142,2016-10-10,,ZA,0710800000,,,,1,D1616230,,,False,442,30602,,
3503975,,142,2016-10-10,,ZA,0710900000,,,,1,D1616230,,,False,442,30625,,
3503977,,142,2016-10-10,,ZA,0711400000,,,,1,D1616230,,,False,442,30636,,
3503978,,142,2016-10-10,,ZA,0711510000,,,,1,D1616230,,,False,442,72881,,
3503982,,142,2016-10-10,,ZA,0711901000,,,,1,D1616230,,,False,442,30639,,
3503983,,142,2016-10-10,,ZA,0711903000,,,,1,D1616230,,,False,442,30642,,
3503984,,142,2016-10-10,,ZA,0711905000,,,,1,D1616230,,,False,442,72889,,
3503985,,142,2016-10-10,,ZA,0711907000,,,,1,D1616230,,,False,442,86414,,
3503986,,142,2016-10-10,,ZA,0711908000,,,,1,D1616230,,,False,442,72890,,
3503987,,142,2016-10-10,,ZA,0711909000,,,,1,D1616230,,,False,442,30681,,
3503999,,142,2016-10-10,,ZA,0714000000,,,,1,D1616230,,,False,442,30772,,
3504013,,142,2016-10-10,,ZA,0803101000,,,,1,D1616230,,,False,442,94490,,
3504014,,142,2016-10-10,,ZA,0803109000,,,,1,D1616230,,,False,442,94486,,
3504015,,142,2016-10-10,,ZA,0803909000,,,,1,D1616230,,,False,442,94488,,
3504016,,142,2016-10-10,,ZA,0804100000,,,,1,D1616230,,,False,442,30854,,
3504017,,142,2016-10-10,,ZA,0804200000,,,,1,D1616230,,,False,442,30865,,
3504018,,142,2016-10-10,,ZA,0804300000,,,,1,D1616230,,,False,442,30875,,
3504019,,142,2016-10-10,,ZA,0804400000,,,,1,D1616230,,,False,442,30878,,
3504021,,142,2016-10-10,,ZA,0805108000,,,,1,D1616230,,,False,442,70932,,
3504027,,142,2016-10-10,,ZA,0805400000,,,,1,D1616230,,,False,442,31147,,
3504028,,142,2016-10-10,,ZA,0805509000,,,,1,D1616230,,,False,442,72903,,
3504029,,142,2016-10-10,,ZA,0805900000,,,,1,D1616230,,,False,442,31159,,
3504030,,142,2016-10-10,,ZA,0806109000,,,,1,D1616230,,,False,442,70935,,
3504031,,142,2016-10-10,,ZA,0806200000,,,,1,D1616230,,,False,442,31196,,
3504032,,142,2016-10-10,,ZA,0807110000,,,,1,D1616230,,,False,442,59472,,
3504033,,142,2016-10-10,,ZA,0807190000,,,,1,D1616230,,,False,442,59473,,
3504036,,142,2016-10-10,,ZA,0808400000,,,,1,D1616230,,,False,442,94496,,
3504043,,142,2016-10-10,,ZA,0809409000,,,,1,D1616230,,,False,442,31408,,
3504044,,142,2016-10-10,,ZA,0810100000,,,,1,D1616230,,,False,442,31413,,
3504045,,142,2016-10-10,,ZA,0810200000,,,,1,D1616230,,,False,442,31458,,
3504049,,142,2016-10-10,,ZA,0810403000,,,,1,D1616230,,,False,442,31485,,
3504050,,142,2016-10-10,,ZA,0810405000,,,,1,D1616230,,,False,442,31486,,
3504051,,142,2016-10-10,,ZA,0810409000,,,,1,D1616230,,,False,442,31489,,
3504052,,142,2016-10-10,,ZA,0810500000,,,,1,D1616230,,,False,442,59476,,
3504053,,142,2016-10-10,,ZA,0810600000,,,,1,D1616230,,,False,442,72910,,
3504054,,142,2016-10-10,,ZA,0810700000,,,,1,D1616230,,,False,442,94504,,
3504055,,142,2016-10-10,,ZA,0810907500,,,,1,D1616230,,,False,442,94505,,
3504056,,142,2016-10-10,,ZA,0811101100,,,,1,D1616230,,,False,442,31527,,
3504057,,142,2016-10-10,,ZA,0811101900,,,,1,D1616230,,,False,442,31530,,
3504058,,142,2016-10-10,,ZA,0811200000,,,,1,D1616230,,,False,442,31536,,
3504059,,142,2016-10-10,,ZA,0811900000,,,,1,D1616230,,,False,442,31564,,
3504060,,142,2016-10-10,,ZA,0812000000,,,,1,D1616230,,,False,442,31644,,
3504069,,142,2016-10-10,,ZA,0814000000,,,,1,D1616230,,,False,442,31698,,
3504070,,142,2016-10-10,,ZA,0901000000,,,,1,D1616230,,,False,442,31700,,
3504071,,142,2016-10-10,,ZA,0902000000,,,,1,D1616230,,,False,442,31709,,
3504072,,142,2016-10-10,,ZA,0904120000,,,,1,D1616230,,,False,442,31720,,
3504073,,142,2016-10-10,,ZA,0904211000,,,,1,D1616230,,,False,442,94517,,
3504074,,142,2016-10-10,,ZA,0904220000,,,,1,D1616230,,,False,442,94519,,
3504075,,142,2016-10-10,,ZA,0905000000,,,,1,D1616230,,,False,442,31738,,
3504076,,142,2016-10-10,,ZA,0907000000,,,,1,D1616230,,,False,442,31742,,
3504077,,142,2016-10-10,,ZA,0910000000,,,,1,D1616230,,,False,442,31771,,
3504078,,142,2016-10-10,,ZA,1001000000,,,,1,D1616230,,,False,442,31795,,
3504079,,142,2016-10-10,,ZA,1002000000,,,,1,D1616230,,,False,442,31804,,
3504080,,142,2016-10-10,,ZA,1003000000,,,,1,D1616230,,,False,442,31805,,
3504081,,142,2016-10-10,,ZA,1004000000,,,,1,D1616230,,,False,442,31815,,
3504089,,142,2016-10-10,,ZA,1101000000,,,,1,D1616230,,,False,442,31944,,
3504090,,142,2016-10-10,,ZA,1102901000,,,,1,D1616230,,,False,442,31952,,
3504091,,142,2016-10-10,,ZA,1102903000,,,,1,D1616230,,,False,442,31953,,
3504092,,142,2016-10-10,,ZA,1102907000,,,,1,D1616230,,,False,442,94659,,
3504093,,142,2016-10-10,,ZA,1102909000,,,,1,D1616230,,,False,442,31954,,
3504094,,142,2016-10-10,,ZA,1103110000,,,,1,D1616230,,,False,442,31960,,
3504095,,142,2016-10-10,,ZA,1103192000,,,,1,D1616230,,,False,442,94660,,
3504096,,142,2016-10-10,,ZA,1103194000,,,,1,D1616230,,,False,442,72913,,
3504097,,142,2016-10-10,,ZA,1103199000,,,,1,D1616230,,,False,442,31978,,
3504098,,142,2016-10-10,,ZA,1103202500,,,,1,D1616230,,,False,442,94661,,
3504099,,142,2016-10-10,,ZA,1103203000,,,,1,D1616230,,,False,442,72918,,
3504100,,142,2016-10-10,,ZA,1103206000,,,,1,D1616230,,,False,442,72921,,
3504101,,142,2016-10-10,,ZA,1103209000,,,,1,D1616230,,,False,442,72922,,
3504102,,142,2016-10-10,,ZA,1104120000,,,,1,D1616230,,,False,442,31999,,
3504103,,142,2016-10-10,,ZA,1104191000,,,,1,D1616230,,,False,442,32003,,
3504104,,142,2016-10-10,,ZA,1104193000,,,,1,D1616230,,,False,442,32004,,
3504105,,142,2016-10-10,,ZA,1104196100,,,,1,D1616230,,,False,442,72925,,
3504106,,142,2016-10-10,,ZA,1104196900,,,,1,D1616230,,,False,442,72926,,
3504107,,142,2016-10-10,,ZA,1104199900,,,,1,D1616230,,,False,442,32008,,
3504108,,142,2016-10-10,,ZA,1104220000,,,,1,D1616230,,,False,442,32018,,
3504109,,142,2016-10-10,,ZA,1104290000,,,,1,D1616230,,,False,442,32029,,
3504110,,142,2016-10-10,,ZA,1104301000,,,,1,D1616230,,,False,442,32058,,
3504111,,142,2016-10-10,,ZA,1105000000,,,,1,D1616230,,,False,442,32060,,
3504112,,142,2016-10-10,,ZA,1106000000,,,,1,D1616230,,,False,442,32063,,
3504113,,142,2016-10-10,,ZA,1107000000,,,,1,D1616230,,,False,442,32084,,
3504114,,142,2016-10-10,,ZA,1108200000,,,,1,D1616230,,,False,442,32107,,
3504116,,142,2016-10-10,,ZA,1209100000,,,,1,D1616230,,,False,442,72960,,
3504117,,142,2016-10-10,,ZA,1209210000,,,,1,D1616230,,,False,442,32174,,
3504119,,142,2016-10-10,,ZA,1209295000,,,,1,D1616230,,,False,442,32209,,
3504120,,142,2016-10-10,,ZA,1209296000,,,,1,D1616230,,,False,442,72961,,
3504121,,142,2016-10-10,,ZA,1209298000,,,,1,D1616230,,,False,442,32214,,
3504122,,142,2016-10-10,,ZA,1209300000,,,,1,D1616230,,,False,442,32218,,
3504123,,142,2016-10-10,,ZA,1209910000,,,,1,D1616230,,,False,442,32220,,
3504124,,142,2016-10-10,,ZA,1209990000,,,,1,D1616230,,,False,442,32225,,
3504125,,142,2016-10-10,,ZA,1210000000,,,,1,D1616230,,,False,442,32232,,
3504127,,142,2016-10-10,,ZA,1212910000,,,,1,D1616230,,,False,442,32262,,
3504128,,142,2016-10-10,,ZA,1212920000,,,,1,D1616230,,,False,442,94699,,
3504129,,142,2016-10-10,,ZA,1212930000,,,,1,D1616230,,,False,442,94700,,
3504130,,142,2016-10-10,,ZA,1212994900,,,,1,D1616230,,,False,442,86497,,
3504132,,142,2016-10-10,,ZA,1302120000,,,,1,D1616230,,,False,442,32290,,
3504133,,142,2016-10-10,,ZA,1302130000,,,,1,D1616230,,,False,442,32291,,
3504135,,142,2016-10-10,,ZA,1302201000,,,,1,D1616230,,,False,442,32302,,
3504136,,142,2016-10-10,,ZA,1302209000,,,,1,D1616230,,,False,442,32317,,
3504144,,142,2016-10-10,,ZA,1504301000,,,,1,D1616230,,,False,442,70547,,
3504146,,142,2016-10-10,,ZA,1507000000,,,,1,D1616230,,,False,442,32395,,
3504147,,142,2016-10-10,,ZA,1508000000,,,,1,D1616230,,,False,442,32404,,
3504148,,142,2016-10-10,,ZA,1509000000,,,,1,D1616230,,,False,442,32411,,
3504149,,142,2016-10-10,,ZA,1510000000,,,,1,D1616230,,,False,442,32416,,
3504150,,142,2016-10-10,,ZA,1511000000,,,,1,D1616230,,,False,442,32419,,
3504151,,142,2016-10-10,,ZA,1512000000,,,,1,D1616230,,,False,442,32434,,
3504152,,142,2016-10-10,,ZA,1513000000,,,,1,D1616230,,,False,442,32455,,
3504153,,142,2016-10-10,,ZA,1514000000,,,,1,D1616230,,,False,442,32505,,
3504154,,142,2016-10-10,,ZA,1515000000,,,,1,D1616230,,,False,442,32514,,
3504155,,142,2016-10-10,,ZA,1516000000,,,,1,D1616230,,,False,442,32561,,
3504156,,142,2016-10-10,,ZA,1517101000,,,,1,D1616230,,,False,442,32582,,
3504157,,142,2016-10-10,,ZA,1517109000,,,,1,D1616230,,,False,442,32583,,
3504158,,142,2016-10-10,,ZA,1517901000,,,,1,D1616230,,,False,442,32585,,
3504159,,142,2016-10-10,,ZA,1517909100,,,,1,D1616230,,,False,442,32587,,
3504160,,142,2016-10-10,,ZA,1517909300,,,,1,D1616230,,,False,442,32588,,
3504161,,142,2016-10-10,,ZA,1517909900,,,,1,D1616230,,,False,442,32589,,
3504162,,142,2016-10-10,,ZA,1518000000,,,,1,D1616230,,,False,442,32590,,
3504168,,142,2016-10-10,,ZA,1601000000,,,,1,D1616230,,,False,442,32657,,
3504169,,142,2016-10-10,,ZA,1602100000,,,,1,D1616230,,,False,442,32675,,
3504170,,142,2016-10-10,,ZA,1602200000,,,,1,D1616230,,,False,442,32678,,
3504171,,142,2016-10-10,,ZA,1602310000,,,,1,D1616230,,,False,442,32687,,
3504172,,142,2016-10-10,,ZA,1602320000,,,,1,D1616230,,,False,442,59486,,
3504173,,142,2016-10-10,,ZA,1602390000,,,,1,D1616230,,,False,442,32693,,
3504174,,142,2016-10-10,,ZA,1602410000,,,,1,D1616230,,,False,442,32700,,
